,date,burn_type,burn_number,length,power,factor_before,factor_after,dead_before,dead_after,dir,result
845,16-03-2022 19.21.19,pixel-burn4,15,50.0000,5.8750,0.3982646753944792,0.43293871866295264,0.1860375,0.19225625,1,FAILED
846,16-03-2022 19.22.24,shining-moon3,16,40.0000,5.5000,0.43293871866295264,0.4656922928363521,0.19225625,0.09386875,1,FAILED
847,16-03-2022 19.23.30,shining-moon3,17,40.0000,5.5000,0.4656922928363521,0.4960283748194716,0.09386875,0.11718125,1,FAILED
848,16-03-2022 19.24.37,shining-moon3,18,40.0000,5.5000,0.4960283748194716,0.3875411283480372,0.11718125,0.093925,1,FAILED
849,16-03-2022 19.25.42,shining-moon3,19,40.0000,5.5000,0.3875411283480372,0.5036912844289894,0.093925,0.09415625,1,FAILED
850,16-03-2022 19.26.48,shining-moon3,20,40.0000,5.5000,0.5036912844289894,0.45914175749073777,0.09415625,0.131225,1,FAILED
851,16-03-2022 19.27.54,shining-moon3,21,40.0000,5.5000,0.45914175749073777,0.20428103431824687,0.131225,0.017475,1,FAILED
852,16-03-2022 19.04.58,pixel-burn4,22,50.0000,6.5000,0.20428103431824687,0.43551756096886196,0.017475,0.09636875,1,FAILED
853,16-03-2022 19.30.05,shining-moon3,23,40.0000,5.5000,0.43551756096886196,0.4955607018094752,0.09636875,0.20385,1,FAILED
854,16-03-2022 19.31.11,shining-moon3,24,40.0000,5.5000,0.4955607018094752,0.4838830053213323,0.20385,0.162575,1,FAILED
855,16-03-2022 19.32.16,shining-moon3,25,40.0000,5.5000,0.4838830053213323,0.5807234669107406,0.162575,0.214725,1,FAILED
856,16-03-2022 19.33.22,shining-moon3,26,40.0000,5.5000,0.5807234669107406,0.6003293288185908,0.214725,0.19154375,1,FAILED
857,16-03-2022 19.34.27,shining-moon3,27,40.0000,5.5000,0.6003293288185908,0.5267139554269357,0.19154375,0.20524375,1,FAILED
858,16-03-2022 19.35.35,shining-moon3,28,40.0000,5.5000,0.5267139554269357,0.5429715920019401,0.20524375,0.2526375,1,FAILED
859,16-03-2022 19.36.40,shining-moon3,29,40.0000,5.5000,0.5429715920019401,0.6504193727358768,0.2526375,0.23398125,1,FAILED
860,16-03-2022 19.37.46,shining-moon3,30,40.0000,5.5000,0.6504193727358768,0.6233091356261653,0.23398125,0.212225,1,FAILED
861,16-03-2022 19.38.52,shining-moon3,31,40.0000,5.5000,0.6233091356261653,0.6475041400520464,0.212225,0.15460625,1,FAILED
862,16-03-2022 19.39.58,shining-moon3,32,40.0000,5.5000,0.6475041400520464,0.6241914137433641,0.15460625,0.15941875,1,FAILED
863,16-03-2022 19.41.03,shining-moon3,33,40.0000,5.5000,0.6241914137433641,0.6141362850122121,0.15941875,0.1581125,1,FAILED
864,16-03-2022 19.42.09,shining-moon3,34,40.0000,5.5000,0.6141362850122121,0.576659165821501,0.1581125,0.21120625,1,FAILED
865,16-03-2022 19.43.15,shining-moon3,35,40.0000,5.5000,0.576659165821501,0.5891744609090768,0.21120625,0.19946875,1,FAILED
866,16-03-2022 19.44.20,none,36,-,-,0.5891744609090768,-,0.19946875,-,1,FAILED
867,16-03-2022 15.39.26,shining-moon3,0,40.0000,6.5000,0.2711063162024323,0.3919208412252629,0.04413125,0.04306875,-1,SUCCESS
868,16-03-2022 15.40.30,pixel-burn4,1,50.0000,6.3750,0.3919208412252629,0.2183614473140824,0.04306875,0.0162875,-1,SUCCESS
869,16-03-2022 15.41.35,shining-moon3,2,40.0000,6.2500,0.2183614473140824,0.09240784204566302,0.0162875,0.0120625,-1,SUCCESS
870,16-03-2022 15.42.39,none,3,-,-,0.09240784204566302,-,0.0120625,-,-1,SUCCESS
871,16-03-2022 16.19.32,shining-moon3,0,40.0000,6.5000,0.7088425408329799,0.536604575812101,0.02729375,0.02395,1,SUCCESS
872,16-03-2022 16.20.36,pixel-burn4,1,50.0000,6.3750,0.536604575812101,0.5161348187916024,0.02395,0.0244375,1,SUCCESS
873,16-03-2022 16.21.40,pixel-burn4,2,50.0000,6.2500,0.5161348187916024,0.7796737830157032,0.0244375,0.01255,1,SUCCESS
874,16-03-2022 16.22.44,shining-moon3,3,40.0000,6.1250,0.7796737830157032,0.7914560884905121,0.01255,0.01685,1,SUCCESS
875,16-03-2022 16.23.48,shining-moon3,4,40.0000,6.0000,0.7914560884905121,0.7559177140824764,0.01685,0.0159375,1,SUCCESS
876,16-03-2022 16.24.52,shining-moon3,5,40.0000,5.8750,0.7559177140824764,0.8899820996369504,0.0159375,0.00840625,1,SUCCESS
877,16-03-2022 16.25.56,none,6,-,-,0.8899820996369504,-,0.00840625,-,1,SUCCESS
878,16-03-2022 18.02.58,pixel-burn4,0,50.0000,6.5000,0.2735010114117782,0.47140608604407136,0.01746875,0.04700625,1,SUCCESS
879,16-03-2022 18.04.03,pixel-burn4,1,50.0000,6.3750,0.47140608604407136,0.6565813191712054,0.04700625,0.0326375,1,SUCCESS
880,16-03-2022 18.05.07,shining-moon3,2,40.0000,6.2500,0.6565813191712054,0.5642812027484831,0.0326375,0.020375,1,SUCCESS
881,16-03-2022 18.06.12,pixel-burn4,3,50.0000,6.1250,0.5642812027484831,0.373374756980552,0.020375,0.0323625,1,SUCCESS
882,16-03-2022 18.07.16,pixel-burn4,4,50.0000,6.0000,0.373374756980552,0.0011525187206419217,0.0323625,-0.00323125,1,SUCCESS
883,16-03-2022 18.08.21,pixel-burn4,5,50.0000,5.8750,0.0011525187206419217,0.24089084305104186,-0.00323125,0.01919375,1,SUCCESS
884,16-03-2022 18.09.26,shining-moon3,6,40.0000,5.7500,0.24089084305104186,0.5071176186481609,0.01919375,0.01653125,1,SUCCESS
885,16-03-2022 18.10.32,pixel-burn4,7,50.0000,5.8750,0.5071176186481609,0.7289501536578212,0.01653125,0.01974375,1,SUCCESS
886,16-03-2022 18.11.37,shining-moon3,8,40.0000,5.5000,0.7289501536578212,0.7204836908869559,0.01974375,0.0091875,1,SUCCESS
887,16-03-2022 18.12.44,shining-moon3,9,40.0000,5.5000,0.7204836908869559,0.703446390887595,0.0091875,0.01673125,1,SUCCESS
888,16-03-2022 18.13.49,shining-moon3,10,40.0000,5.5000,0.703446390887595,0.7117053912533244,0.01673125,0.0200625,1,SUCCESS
889,16-03-2022 18.14.54,shining-moon3,11,40.0000,5.5000,0.7117053912533244,0.8513613949370197,0.0200625,0.0329375,1,SUCCESS
890,16-03-2022 18.16.01,shining-moon3,12,40.0000,5.5000,0.8513613949370197,0.74395758814512,0.0329375,0.02150625,1,SUCCESS
891,16-03-2022 18.17.06,shining-moon3,13,40.0000,5.5000,0.74395758814512,0.7754574866686275,0.02150625,0.02251875,1,SUCCESS
892,16-03-2022 18.18.11,shining-moon3,14,40.0000,5.5000,0.7754574866686275,0.7513382150737058,0.02251875,0.022725,1,SUCCESS
893,16-03-2022 18.19.16,shining-moon3,15,40.0000,5.5000,0.7513382150737058,0.7902117677303255,0.022725,0.0275375,1,SUCCESS
894,16-03-2022 18.20.21,shining-moon3,16,40.0000,5.5000,0.7902117677303255,0.841044895863419,0.0275375,0.026225,1,SUCCESS
895,16-03-2022 18.21.26,shining-moon3,17,40.0000,5.5000,0.841044895863419,0.8582297367693307,0.026225,0.0281875,1,SUCCESS
896,16-03-2022 18.22.31,shining-moon3,18,40.0000,5.5000,0.8582297367693307,0.8907935161261296,0.0281875,0.02759375,1,SUCCESS
897,16-03-2022 18.23.36,none,19,-,-,0.8907935161261296,-,0.02759375,-,1,SUCCESS
898,16-03-2022 20.03.44,pixel-burn4,0,50.0000,6.5000,0.49143232867978165,0.4339257788419734,0.05896875,0.0368375,-1,SUCCESS
899,16-03-2022 20.04.50,pixel-burn4,1,50.0000,6.3750,0.4339257788419734,0.3683006682513343,0.0368375,0.0245125,-1,SUCCESS
900,16-03-2022 20.05.55,pixel-burn4,2,50.0000,6.2500,0.3683006682513343,0.6798409965566133,0.0245125,0.01260625,-1,SUCCESS
901,16-03-2022 20.07.01,shining-moon3,3,40.0000,6.1250,0.6798409965566133,0.6073528851405419,0.01260625,0.01586875,-1,SUCCESS
902,16-03-2022 20.08.07,pixel-burn4,4,50.0000,6.0000,0.6073528851405419,0.027897819126518338,0.01586875,0.006425,-1,SUCCESS
903,16-03-2022 20.09.12,none,5,-,-,0.027897819126518338,-,0.006425,-,-1,SUCCESS
904,16-03-2022 19.44.43,shining-moon3,0,40.0000,6.5000,0.4000954562810233,0.12453427601378415,0.01788125,0.01699375,-1,SUCCESS
905,16-03-2022 19.45.49,none,1,-,-,0.12453427601378415,-,0.01699375,-,-1,SUCCESS
906,16-03-2022 17.55.33,shining-moon3,0,40.0000,6.5000,0.7058767489568183,0.8987980693397268,0.0159375,0.0094125,1,SUCCESS
907,16-03-2022 17.56.38,none,1,-,-,0.8987980693397268,-,0.0094125,-,1,SUCCESS
908,16-03-2022 17.03.43,pixel-burn4,0,50.0000,6.5000,0.632789881659173,0.5226289299954245,0.06309375,0.04381875,-1,SUCCESS
909,16-03-2022 17.04.47,pixel-burn4,1,50.0000,6.3750,0.5226289299954245,0.8330043226293774,0.04381875,0.0153625,-1,SUCCESS
910,16-03-2022 17.05.53,pixel-burn4,2,50.0000,6.2500,0.8330043226293774,0.3401828510562755,0.0153625,0.01423125,-1,SUCCESS
911,16-03-2022 17.06.57,shining-moon3,3,40.0000,6.1250,0.3401828510562755,0.24590601637593448,0.01423125,0.01685625,-1,SUCCESS
912,16-03-2022 17.08.02,shining-moon3,4,40.0000,6.0000,0.24590601637593448,0.13037807989108652,0.01685625,0.017575,-1,SUCCESS
913,16-03-2022 17.09.07,none,5,-,-,0.13037807989108652,-,0.017575,-,-1,SUCCESS
914,16-03-2022 17.17.46,pixel-burn4,0,50.0000,6.5000,0.36395280386987794,0.5871174919880079,0.02323125,0.03270625,1,SUCCESS
915,16-03-2022 17.18.50,pixel-burn4,1,50.0000,6.3750,0.5871174919880079,0.7531134634341196,0.03270625,0.029925,1,SUCCESS
916,16-03-2022 17.19.54,shining-moon3,2,40.0000,6.2500,0.7531134634341196,0.8194417844511689,0.029925,0.02099375,1,SUCCESS
917,16-03-2022 17.20.59,shining-moon3,3,40.0000,6.1250,0.8194417844511689,0.8865887220877738,0.02099375,0.0212125,1,SUCCESS
918,16-03-2022 17.22.03,none,4,-,-,0.8865887220877738,-,0.0212125,-,1,SUCCESS
919,16-03-2022 18.49.25,pixel-burn4,0,50.0000,6.5000,0.47110952643350296,0.5007928851770116,0.0359125,0.05409375,-1,SUCCESS
920,16-03-2022 18.50.30,pixel-burn4,1,50.0000,6.3750,0.5007928851770116,0.6608471034151534,0.05409375,0.03701875,-1,SUCCESS
921,16-03-2022 18.51.37,pixel-burn4,2,50.0000,6.2500,0.6608471034151534,0.2953839549506326,0.03701875,0.00998125,-1,SUCCESS
922,16-03-2022 18.52.42,shining-moon3,3,40.0000,6.1250,0.2953839549506326,0.18974023358840114,0.00998125,0.00680625,-1,SUCCESS
923,16-03-2022 18.53.47,shining-moon3,4,40.0000,6.0000,0.18974023358840114,0.08107920960360576,0.00680625,0.00715,-1,SUCCESS
924,16-03-2022 18.54.52,none,5,-,-,0.08107920960360576,-,0.00715,-,-1,SUCCESS
925,16-03-2022 15.13.22,pixel-burn4,0,50.0000,6.5000,0.08492871040796147,0.27668858338314406,0.0202875,0.05894375,1,SUCCESS
926,16-03-2022 15.14.26,pixel-burn4,1,50.0000,6.3750,0.27668858338314406,0.40151215213476543,0.05894375,0.02126875,1,SUCCESS
927,16-03-2022 15.15.29,pixel-burn4,2,50.0000,6.2500,0.40151215213476543,0.0005849736450703524,0.02126875,-0.0043125,1,SUCCESS
928,16-03-2022 15.16.33,pixel-burn4,3,50.0000,6.1250,0.0005849736450703524,0.010418683673023229,-0.0043125,-0.0006,1,SUCCESS
929,16-03-2022 15.17.36,pixel-burn4,4,50.0000,6.0000,0.010418683673023229,0.9079704605899038,-0.0006,0.01065,1,SUCCESS
930,16-03-2022 15.18.40,none,5,-,-,0.9079704605899038,-,0.01065,-,1,SUCCESS
931,16-03-2022 16.26.18,shining-moon3,0,40.0000,6.5000,0.1892806950300243,0.11475275745125305,0.02163125,0.006675,-1,SUCCESS
932,16-03-2022 16.27.23,none,1,-,-,0.11475275745125305,-,0.006675,-,-1,SUCCESS
933,16-03-2022 17.09.29,shining-moon3,0,40.0000,6.5000,0.7686037406451779,0.7564125572034713,0.02624375,0.02486875,1,SUCCESS
934,16-03-2022 17.10.33,shining-moon3,1,40.0000,6.3750,0.7564125572034713,0.8809526837146018,0.02486875,0.01699375,1,SUCCESS
935,16-03-2022 17.11.38,none,2,-,-,0.8809526837146018,-,0.01699375,-,1,SUCCESS
936,16-03-2022 15.02.24,pixel-burn4,0,50.0000,6.5000,0.22142534985802403,0.3716614175784928,0.016125,0.0375375,1,SUCCESS
937,16-03-2022 15.03.28,pixel-burn4,1,50.0000,6.3750,0.3716614175784928,0.6303947676367707,0.0375375,0.011925,1,SUCCESS
938,16-03-2022 15.04.31,pixel-burn4,2,50.0000,6.2500,0.6303947676367707,0.9999813421232664,0.011925,-0.00493125,1,SUCCESS
939,16-03-2022 15.05.34,none,3,-,-,0.9999813421232664,-,-0.00493125,-,1,SUCCESS
940,16-03-2022 16.29.01,pixel-burn4,0,50.0000,6.5000,0.3103934293896431,0.35104851370982976,0.02445,0.0406125,1,FAILED
941,16-03-2022 16.30.05,pixel-burn4,1,50.0000,6.3750,0.35104851370982976,0.05298698023391444,0.0406125,0.008725,1,FAILED
942,16-03-2022 16.31.08,pixel-burn4,2,50.0000,6.2500,0.05298698023391444,0.02822293558500606,0.008725,-0.00073125,1,FAILED
943,16-03-2022 16.32.12,pixel-burn4,3,50.0000,6.1250,0.02822293558500606,0.0009334569645224123,-0.00073125,-0.004325,1,FAILED
944,16-03-2022 16.33.16,pixel-burn4,4,50.0000,6.0000,0.0009334569645224123,0.2769171160527703,-0.004325,0.016025,1,FAILED
945,16-03-2022 16.34.20,shining-moon3,5,40.0000,5.8750,0.2769171160527703,0.3230951912269896,0.016025,0.0157375,1,FAILED
946,16-03-2022 16.35.24,pixel-burn4,6,50.0000,5.8750,0.3230951912269896,0.6275306768193862,0.0157375,0.02818125,1,FAILED
947,16-03-2022 16.36.28,pixel-burn4,7,50.0000,5.8750,0.6275306768193862,0.7577480368638699,0.02818125,0.0281875,1,FAILED
948,16-03-2022 16.37.32,shining-moon3,8,40.0000,5.5000,0.7577480368638699,0.7770714936306141,0.0281875,0.02561875,1,FAILED
949,16-03-2022 16.38.37,shining-moon3,9,40.0000,5.5000,0.7770714936306141,0.7578794009492181,0.02561875,0.01761875,1,FAILED
950,16-03-2022 16.39.41,shining-moon3,10,40.0000,5.5000,0.7578794009492181,0.7736622856589273,0.01761875,0.0322875,1,FAILED
951,16-03-2022 16.40.45,shining-moon3,11,40.0000,5.5000,0.7736622856589273,0.7957105076436819,0.0322875,0.03106875,1,FAILED
952,16-03-2022 16.41.49,shining-moon3,12,40.0000,5.5000,0.7957105076436819,0.7701324784674212,0.03106875,0.02909375,1,FAILED
953,16-03-2022 16.42.55,shining-moon3,13,40.0000,5.5000,0.7701324784674212,0.8162613991641154,0.02909375,0.03845,1,FAILED
954,16-03-2022 16.43.59,shining-moon3,14,40.0000,5.5000,0.8162613991641154,0.844961190168176,0.03845,0.03375625,1,FAILED
955,16-03-2022 16.45.05,shining-moon3,15,40.0000,5.5000,0.844961190168176,0.8143417942931916,0.03375625,0.06384375,1,FAILED
956,16-03-2022 16.46.09,shining-moon3,16,40.0000,5.5000,0.8143417942931916,0.8454773608777716,0.06384375,0.0960125,1,FAILED
957,16-03-2022 16.47.14,shining-moon3,17,40.0000,5.5000,0.8454773608777716,0.8405891415214619,0.0960125,0.05880625,1,FAILED
958,16-03-2022 16.48.20,shining-moon3,18,40.0000,5.5000,0.8405891415214619,0.8478878274512919,0.05880625,0.055925,1,FAILED
959,16-03-2022 16.49.24,shining-moon3,19,40.0000,5.5000,0.8478878274512919,0.7914124232156371,0.055925,0.083275,1,FAILED
960,16-03-2022 16.50.28,shining-moon3,20,40.0000,5.5000,0.7914124232156371,0.7456658187247691,0.083275,0.09585625,1,FAILED
961,16-03-2022 16.51.32,shining-moon3,21,40.0000,5.5000,0.7456658187247691,0.3103934293896431,0.09585625,0.02445,1,FAILED
962,16-03-2022 16.29.01,pixel-burn4,22,50.0000,6.5000,0.3103934293896431,0.6643438600950303,0.02445,0.1147625,1,FAILED
963,16-03-2022 16.53.41,pixel-burn4,23,50.0000,5.8750,0.6643438600950303,0.7681420570867807,0.1147625,0.26121875,1,FAILED
964,16-03-2022 16.54.45,shining-moon3,24,40.0000,5.5000,0.7681420570867807,0.6968250353767831,0.26121875,0.23149375,1,FAILED
965,16-03-2022 16.55.50,pixel-burn4,25,50.0000,5.8750,0.6968250353767831,0.7788437326887244,0.23149375,0.25536875,1,FAILED
966,16-03-2022 16.56.54,shining-moon3,26,40.0000,5.5000,0.7788437326887244,0.6910151607254648,0.25536875,0.3111375,1,FAILED
967,16-03-2022 16.57.59,pixel-burn4,27,50.0000,5.8750,0.6910151607254648,0.8441575940498006,0.3111375,0.30423125,1,FAILED
968,16-03-2022 16.59.03,shining-moon3,28,40.0000,5.5000,0.8441575940498006,0.8523770767352572,0.30423125,0.29351875,1,FAILED
969,16-03-2022 17.00.07,shining-moon3,29,40.0000,5.5000,0.8523770767352572,0.8134027421365203,0.29351875,0.31805625,1,FAILED
970,16-03-2022 17.01.12,shining-moon3,30,40.0000,5.5000,0.8134027421365203,0.8839043321138971,0.31805625,0.2978375,1,FAILED
971,16-03-2022 17.02.17,shining-moon3,31,40.0000,5.5000,0.8839043321138971,0.9003440780560077,0.2978375,0.3588,1,FAILED
972,16-03-2022 17.03.21,none,32,-,-,0.9003440780560077,-,0.3588,-,1,FAILED
973,16-03-2022 17.30.22,shining-moon3,0,40.0000,6.5000,0.64426104897383,0.7626535878243832,0.02155,0.023875,1,SUCCESS
974,16-03-2022 17.31.27,shining-moon3,1,40.0000,6.3750,0.7626535878243832,0.6188098262914932,0.023875,0.00624375,1,SUCCESS
975,16-03-2022 17.32.33,pixel-burn4,2,50.0000,6.2500,0.6188098262914932,0.8430591553590486,0.00624375,0.01615625,1,SUCCESS
976,16-03-2022 17.33.37,shining-moon3,3,40.0000,6.1250,0.8430591553590486,0.9555591812146237,0.01615625,0.00401875,1,SUCCESS
977,16-03-2022 17.34.44,none,4,-,-,0.9555591812146237,-,0.00401875,-,1,SUCCESS
978,16-03-2022 19.46.12,pixel-burn4,0,50.0000,6.5000,0.38807012505547867,0.531900341315059,0.04243125,0.05879375,1,SUCCESS
979,16-03-2022 19.47.18,pixel-burn4,1,50.0000,6.3750,0.531900341315059,0.36396046871313603,0.05879375,0.04633125,1,SUCCESS
980,16-03-2022 19.48.23,pixel-burn4,2,50.0000,6.2500,0.36396046871313603,0.38092535869740446,0.04633125,0.0307875,1,SUCCESS
981,16-03-2022 19.49.29,pixel-burn4,3,50.0000,6.1250,0.38092535869740446,0.12727559950712458,0.0307875,0.0109125,1,SUCCESS
982,16-03-2022 19.50.34,shining-moon3,4,40.0000,6.0000,0.12727559950712458,0.28582592310164673,0.0109125,0.008275,1,SUCCESS
983,16-03-2022 19.51.40,pixel-burn4,5,50.0000,5.8750,0.28582592310164673,0.9037207518220176,0.008275,0.02238125,1,SUCCESS
984,16-03-2022 19.52.45,none,6,-,-,0.9037207518220176,-,0.02238125,-,1,SUCCESS
985,16-03-2022 19.01.20,pixel-burn4,0,50.0000,6.5000,0.5654262012995351,0.7972789027035124,0.02658125,0.040375,-1,SUCCESS
986,16-03-2022 19.02.25,pixel-burn4,1,50.0000,6.3750,0.7972789027035124,0.7643121254621956,0.040375,0.01963125,-1,SUCCESS
987,16-03-2022 19.03.30,pixel-burn4,2,50.0000,6.2500,0.7643121254621956,0.028970635163968788,0.01963125,0.00115,-1,SUCCESS
988,16-03-2022 19.04.35,none,3,-,-,0.028970635163968788,-,0.00115,-,-1,SUCCESS
989,16-03-2022 17.50.51,pixel-burn4,0,50.0000,6.5000,0.9548666429254212,0.5753168015404231,-0.0003625,0.03923125,-1,SUCCESS
990,16-03-2022 17.51.57,pixel-burn4,1,50.0000,6.3750,0.5753168015404231,0.8599875823310653,0.03923125,0.023575,-1,SUCCESS
991,16-03-2022 17.53.02,pixel-burn4,2,50.0000,6.2500,0.8599875823310653,0.5243229481589918,0.023575,0.0180375,-1,SUCCESS
992,16-03-2022 17.54.07,pixel-burn4,3,50.0000,6.1250,0.5243229481589918,0.011583786461959147,0.0180375,0.0034625,-1,SUCCESS
993,16-03-2022 17.55.11,none,4,-,-,0.011583786461959147,-,0.0034625,-,-1,SUCCESS
994,16-03-2022 15.05.55,shining-moon3,0,40.0000,6.5000,0.34065284567992443,0.2950203913332002,0.02715,0.029925,-1,SUCCESS
995,16-03-2022 15.07.00,shining-moon3,1,40.0000,6.3750,0.2950203913332002,0.14212445277496052,0.029925,0.02634375,-1,SUCCESS
996,16-03-2022 15.08.05,none,2,-,-,0.14212445277496052,-,0.02634375,-,-1,SUCCESS
997,16-03-2022 17.12.00,pixel-burn4,0,50.0000,6.5000,0.7042872399284602,0.48657709450293907,0.02851875,0.03244375,-1,SUCCESS
998,16-03-2022 17.13.04,pixel-burn4,1,50.0000,6.3750,0.48657709450293907,0.48264312009136207,0.03244375,0.0203875,-1,SUCCESS
999,16-03-2022 17.14.10,pixel-burn4,2,50.0000,6.2500,0.48264312009136207,0.4667175954754675,0.0203875,0.026425,-1,SUCCESS
1000,16-03-2022 17.15.14,shining-moon3,3,40.0000,6.1250,0.4667175954754675,0.2191103683640997,0.026425,0.0239,-1,SUCCESS
1001,16-03-2022 17.16.19,shining-moon3,4,40.0000,6.0000,0.2191103683640997,0.1392663517326654,0.0239,0.01435,-1,SUCCESS
1002,16-03-2022 17.17.23,none,5,-,-,0.1392663517326654,-,0.01435,-,-1,SUCCESS
1003,16-03-2022 18.27.36,pixel-burn4,0,50.0000,6.5000,0.1610732266904595,0.6300629367929264,0.01931875,0.02879375,1,SUCCESS
1004,16-03-2022 18.28.41,pixel-burn4,1,50.0000,6.3750,0.6300629367929264,0.16394103936685192,0.02879375,0.02393125,1,SUCCESS
1005,16-03-2022 18.29.46,pixel-burn4,2,50.0000,6.2500,0.16394103936685192,0.041238159246249635,0.02393125,0.01426875,1,SUCCESS
1006,16-03-2022 18.30.51,pixel-burn4,3,50.0000,6.1250,0.041238159246249635,0.30042181207413204,0.01426875,0.0176375,1,SUCCESS
1007,16-03-2022 18.31.56,shining-moon3,4,40.0000,6.0000,0.30042181207413204,0.3554405070070517,0.0176375,0.01974375,1,SUCCESS
1008,16-03-2022 18.33.01,pixel-burn4,5,50.0000,5.8750,0.3554405070070517,0.019931727669258485,0.01974375,0.01131875,1,SUCCESS
1009,16-03-2022 18.34.06,pixel-burn4,6,50.0000,5.8750,0.019931727669258485,0.05646359583952452,0.01131875,0.0283625,1,SUCCESS
1010,16-03-2022 18.35.11,pixel-burn4,7,50.0000,5.8750,0.05646359583952452,0.8107622060098975,0.0283625,0.01995625,1,SUCCESS
1011,16-03-2022 18.36.16,shining-moon3,8,40.0000,5.5000,0.8107622060098975,0.838634450947263,0.01995625,0.0271375,1,SUCCESS
1012,16-03-2022 18.37.21,shining-moon3,9,40.0000,5.5000,0.838634450947263,0.8984979198039766,0.0271375,0.02053125,1,SUCCESS
1013,16-03-2022 18.38.26,none,10,-,-,0.8984979198039766,-,0.02053125,-,1,SUCCESS
1014,16-03-2022 18.38.49,pixel-burn4,0,50.0000,6.5000,0.5710691016464999,0.3398583683574184,0.02635,0.023,-1,SUCCESS
1015,16-03-2022 18.39.54,shining-moon3,1,40.0000,6.3750,0.3398583683574184,0.4660790819413222,0.023,0.0185875,-1,SUCCESS
1016,16-03-2022 18.40.59,pixel-burn4,2,50.0000,6.2500,0.4660790819413222,0.44683123361258553,0.0185875,0.02269375,-1,SUCCESS
1017,16-03-2022 18.42.06,pixel-burn4,3,50.0000,6.1250,0.44683123361258553,0.734746530925319,0.02269375,0.0140625,-1,SUCCESS
1018,16-03-2022 18.43.13,pixel-burn4,4,50.0000,6.0000,0.734746530925319,0.8670397821812131,0.0140625,0.00835625,-1,SUCCESS
1019,16-03-2022 18.44.19,pixel-burn4,5,50.0000,5.8750,0.8670397821812131,0.9945505280544572,0.00835625,0.00105625,-1,SUCCESS
1020,16-03-2022 18.45.25,pixel-burn4,6,50.0000,5.8750,0.9945505280544572,0.04094364020563283,0.00105625,0.0091625,-1,SUCCESS
1021,16-03-2022 18.46.29,none,7,-,-,0.04094364020563283,-,0.0091625,-,-1,SUCCESS
1022,16-03-2022 15.49.59,pixel-burn4,0,50.0000,6.5000,0.5907093774746468,0.37694250637984034,0.02133125,0.0424,-1,SUCCESS
1023,16-03-2022 15.51.03,pixel-burn4,1,50.0000,6.3750,0.37694250637984034,0.9707816887693883,0.0424,0.005125,-1,SUCCESS
1024,16-03-2022 15.52.07,pixel-burn4,2,50.0000,6.2500,0.9707816887693883,0.05076881710344482,0.005125,0.0005,-1,SUCCESS
1025,16-03-2022 15.53.11,none,3,-,-,0.05076881710344482,-,0.0005,-,-1,SUCCESS
1026,16-03-2022 18.46.52,pixel-burn4,0,50.0000,6.5000,0.4361766016389314,0.7756225409153242,0.03215,0.02466875,1,SUCCESS
1027,16-03-2022 18.47.57,shining-moon3,1,40.0000,6.3750,0.7756225409153242,0.8918521138771153,0.02466875,0.0105625,1,SUCCESS
1028,16-03-2022 18.49.02,none,2,-,-,0.8918521138771153,-,0.0105625,-,1,SUCCESS
1029,16-03-2022 14.58.53,pixel-burn4,0,50.0000,6.5000,0.4283770811745485,0.3742018217633294,0.0168625,0.05449375,-1,SUCCESS
1030,16-03-2022 14.59.56,pixel-burn4,1,50.0000,6.3750,0.3742018217633294,0.6743731126909466,0.05449375,0.0127375,-1,SUCCESS
1031,16-03-2022 15.01.00,pixel-burn4,2,50.0000,6.2500,0.6743731126909466,0.031128601297446167,0.0127375,0.0105625,-1,SUCCESS
1032,16-03-2022 15.02.03,none,3,-,-,0.031128601297446167,-,0.0105625,-,-1,SUCCESS
1033,16-03-2022 15.28.49,pixel-burn4,0,50.0000,6.5000,0.027964479588314665,0.31829185755935024,0.0041,0.03960625,1,SUCCESS
1034,16-03-2022 15.29.53,pixel-burn4,1,50.0000,6.3750,0.31829185755935024,0.43911523404039315,0.03960625,0.015,1,SUCCESS
1035,16-03-2022 15.30.56,pixel-burn4,2,50.0000,6.2500,0.43911523404039315,0.06032829907446924,0.015,0.0188125,1,SUCCESS
1036,16-03-2022 15.32.00,pixel-burn4,3,50.0000,6.1250,0.06032829907446924,0.9869463753104292,0.0188125,-0.00163125,1,SUCCESS
1037,16-03-2022 15.33.03,none,4,-,-,0.9869463753104292,-,-0.00163125,-,1,SUCCESS
1038,16-03-2022 15.33.25,none,0,-,-,0.13409638098599538,-,0.00836875,-,1,SUCCESS
1039,16-03-2022 16.15.56,pixel-burn4,0,50.0000,6.5000,0.616272069313021,0.48256191356689027,0.04491875,0.0468125,-1,SUCCESS
1040,16-03-2022 16.17.02,pixel-burn4,1,50.0000,6.3750,0.48256191356689027,0.5489596004037371,0.0468125,0.03403125,-1,SUCCESS
1041,16-03-2022 16.18.06,pixel-burn4,2,50.0000,6.2500,0.5489596004037371,0.07493597524164183,0.03403125,0.0165,-1,SUCCESS
1042,16-03-2022 16.19.09,none,3,-,-,0.07493597524164183,-,0.0165,-,-1,SUCCESS
1043,16-03-2022 15.13.01,none,0,-,-,0.13513717831606137,-,0.0079125,-,-1,SUCCESS
1044,16-03-2022 16.10.15,pixel-burn4,0,50.0000,6.5000,0.5153630180322682,0.6035338756238862,0.05170625,0.0495625,1,SUCCESS
